square_id,value_mean,value_std,value_min,value_max,hour_count,avg_values_count,value_range,value_cv,cluster
94,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
95,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
96,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
97,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
98,0.19668740093275472,0.08893572295411288,0.0688629819727703,0.3439743704800127,24,3.777709048103564,0.2751113885072424,0.45216786907728285,1
99,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
100,0.19931311742269633,0.08948936050225452,0.0687542105702778,0.3429568945585343,24,3.7742779068869683,0.2742026839882565,0.44898881548507713,1
101,0.2624314758695024,0.13135330654028887,0.0296270118673326,0.4392655992313258,24,3.571356334228336,0.4096385873639932,0.5005242077196795,1
102,0.23384141533444094,0.12734860712152551,0.0195520620844188,0.4090828898486807,24,3.6492349758192333,0.3895308277642619,0.5445938947101865,1
103,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
104,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
105,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
106,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
107,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
108,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
109,0.2868902455058539,0.1483849445890173,0.0325268544511021,0.4816658178887409,24,3.6045346908682174,0.4491389634376388,0.5172185074727107,1
110,0.2074487735889882,0.11744265767345075,0.0205038022832879,0.3635781600899812,24,3.599852275338998,0.34307435780669326,0.5661284742330472,1
111,0.14909247326861522,0.09144818058352294,0.013545330662172,0.2765848830119347,24,3.828787031347962,0.2630395523497627,0.6133655078533954,0
112,0.01519990165667133,0.009506920129391012,0.0012289843302584,0.0290972727470702,24,3.8539557859478197,0.027868288416811802,0.6254593183646269,0
113,0.04380226908852485,0.026442791116388243,0.0039569741585617,0.0811257575472598,24,3.589496621634973,0.0771687833886981,0.603685417824978,1
114,0.05914264809776288,0.034972861683921525,0.0063481519048002,0.1080841286012466,24,3.6319404853152926,0.10173597669644639,0.5913306693016406,1
115,0.06740012961260508,0.03388675024114222,0.0129586303696195,0.1134391919219188,24,3.666520462104223,0.1004805615522993,0.5027698082468489,1
116,0.08268871274687971,0.03919452345103774,0.0196261670907302,0.1317574502195445,24,3.694581834748037,0.11213128312881429,0.47400089019425157,1
117,0.09512678682434506,0.037056485847837085,0.0284611544980929,0.146252212634732,24,3.8000115868039352,0.1177910581366391,0.3895483815327767,1
118,0.09512678682434506,0.037056485847837085,0.0284611544980929,0.146252212634732,24,3.8000115868039352,0.1177910581366391,0.3895483815327767,1
119,0.09512678682434506,0.037056485847837085,0.0284611544980929,0.146252212634732,24,3.8000115868039352,0.1177910581366391,0.3895483815327767,1
120,0.09512678682434506,0.037056485847837085,0.0284611544980929,0.146252212634732,24,3.8000115868039352,0.1177910581366391,0.3895483815327767,1
121,0.09327803411258785,0.037272058234209024,0.0285138944399944,0.1462739290813973,24,3.7646735388725188,0.1177600346414029,0.39958022903035395,1
122,0.09519068393614415,0.03767239728465336,0.0303793998303912,0.147042078359796,24,3.7646735388725188,0.11666267852940479,0.3957571868054312,1
123,0.09112802636755424,0.0496525011703415,0.015769894441154,0.1532990059564296,24,3.6055867552328866,0.13752911151527558,0.5448653191508169,1
124,0.11037114394571507,0.06515994769891939,0.012456174528145,0.2011630795240835,24,3.6055867552328866,0.1887069049959385,0.5903712272019909,1
125,0.11993019015265861,0.06810579082964059,0.0142966881995278,0.2149334533840087,24,3.65403353609198,0.2006367651844809,0.5678786195781815,1
126,0.12636019476935959,0.07142295324804246,0.0144903365396329,0.2262455216298343,24,3.65403353609198,0.21175518509020141,0.5652330101137311,1
127,0.12159052325458243,0.06786421423203694,0.0157843992373882,0.2085377130790337,24,3.6535187426754105,0.1927533138416455,0.5581373647841368,1
128,0.12165996699840131,0.0602510081629687,0.0198767725264592,0.1897949132131443,24,3.60095513622235,0.1699181406866851,0.4952410365503423,1
129,0.12798304911820088,0.062117896423926296,0.0230098692345428,0.2033551352181097,24,3.649897657518507,0.1803452659835669,0.48536034148206825,1
130,0.12798304911820088,0.062117896423926296,0.0230098692345428,0.2033551352181097,24,3.649897657518507,0.1803452659835669,0.48536034148206825,1
131,0.1350375172677026,0.07139378222894929,0.0241194058499188,0.2258418453956543,24,3.6036664584154643,0.2017224395457355,0.5286959037273768,1
132,0.13096272379698815,0.06944291983233118,0.0236158130303774,0.219845977814783,24,3.6036664584154643,0.19623016478440558,0.5302495077910728,1
133,0.11639545872405362,0.06211035003184548,0.0178100691374835,0.1950228105596262,24,3.7022418341442758,0.1772127414221427,0.5336148911023632,1
134,0.12102890584004072,0.0608486649488557,0.0230106991720438,0.1921930878481418,24,3.741697882495206,0.169182388676098,0.5027614232031234,1
135,0.14130888152327717,0.07573211420503033,0.0222951407229175,0.2334756015860198,24,3.741697882495206,0.2111804608631023,0.535933151466883,1
136,0.16641262001426843,0.08621764842246593,0.0233418874121032,0.2762531537961296,24,3.786777903403399,0.2529112663840264,0.5180956132718392,1
137,0.201735078013258,0.07857860509708402,0.0795458502353517,0.3174908813703737,24,3.9237497482431105,0.23794503113502197,0.38951384097871095,0
138,0.20266128215655177,0.07872694081776581,0.0802286493845971,0.319319917356159,24,3.9237497482431105,0.23909126797156188,0.38846562096133797,0
139,0.20280661479954207,0.07875108655010953,0.0802286493845971,0.3196069152451916,24,3.9237497482431105,0.23937826586059446,0.3883063016852217,0
140,0.16129478204216435,0.09894338722619922,0.0120318756506056,0.2977802175028485,24,3.7646457828511366,0.2857483418522429,0.6134320402276513,1
141,0.1944558612789751,0.11636977043647909,0.014350854176108,0.3591106654699098,24,3.757721839102318,0.3447598112938018,0.5984379677274412,1
142,0.27485642485225553,0.11411997859090574,0.0609935047888032,0.4587053301872072,24,3.810370661830883,0.397711825398404,0.41519851192217544,0
143,0.2663343947151648,0.11565960103803598,0.0609935047888032,0.4453910735604829,24,3.7792631283634694,0.3843975687716797,0.4342646061982713,1
144,0.24451843146293986,0.10305843805702335,0.0609935047888032,0.3902725923049675,24,3.7792631283634694,0.3292790875161643,0.4214751315082081,1
145,0.22758508674671277,0.0943637120116089,0.0609935047888032,0.3476412310210414,24,3.7792631283634694,0.28664772623223816,0.4146304723236523,1
146,0.724505997455719,0.40808513832442506,0.0971159860915508,1.2888152829416728,24,3.669310717350647,1.191699296850122,0.5632598484450321,1
147,2.158153249649764,1.2189811200383591,0.2806243119617656,3.9827751813749934,24,3.669310717350647,3.7021508694132277,0.5648260243966371,4
148,1.1224891491222413,0.5950059214933027,0.1840350626326841,1.8067919048643837,24,3.6551359008467137,1.6227568422316996,0.5300772145179155,1
149,0.7238153748539448,0.3823390734876448,0.1085326820064768,1.2081133098836427,24,3.7012755372162096,1.099580627877166,0.5282273446661659,1
150,0.6905066633917639,0.3746908779856199,0.0851449376101757,1.1509720889116413,24,3.784258568648512,1.0658271513014657,0.5426318062524421,1
151,0.559720842984521,0.30667560686962353,0.0405798974840849,0.974562369339064,24,3.7821556721807053,0.9339824718549792,0.547908141555673,1
152,0.4137016763414055,0.2308375697932585,0.0453948096116356,0.734155754807957,24,3.7801191232003344,0.6887609451963215,0.5579807455330706,1
153,0.3937396417782098,0.22345224017308335,0.066762502227195,0.7884476835456042,24,3.721368938198745,0.7216851813184092,0.5675126821468286,1
154,0.4080219763876706,0.21725318125449147,0.0883818399357446,0.775045496217056,24,3.637335382382599,0.6866636562813114,0.5324546074157399,1
155,0.29695220252005916,0.14025589689516968,0.092562124119623,0.5458219354001396,24,3.685768871207816,0.45325981128051657,0.4723180892578003,1
156,0.29371648108314324,0.14974860583573948,0.06986510309904,0.5529052004129806,24,3.838320129794187,0.48304009731394065,0.5098406643151553,0
157,0.18302126691581266,0.09972362441176762,0.0148836848671854,0.3273678321041992,24,3.9036636769648716,0.3124841472370138,0.5448745170015633,0
158,0.23225203218954416,0.11929485508544406,0.0392815173703573,0.3894872406444086,24,3.9010344894284104,0.3502057232740513,0.5136439666891088,0
159,0.20854932654990707,0.09658443022784569,0.044810307785163,0.3462485839901403,24,3.9353099749888507,0.3014382762049773,0.46312511205703877,0
160,0.2119943756049666,0.09406309052937388,0.041308309675049,0.3425226750424313,24,3.787766059460086,0.3012143653673823,0.44370559483451777,1
161,0.16682968043982452,0.07791985331234771,0.0470869836781356,0.3084133123528213,24,3.787766059460086,0.26132632867468575,0.46706229435267316,1
162,0.16975796145157707,0.07155351163195263,0.0512499083496509,0.3229286715092944,24,3.867096032737173,0.27167876315964345,0.42150312727667294,0
163,0.16975796145157707,0.07155351163195263,0.0512499083496509,0.3229286715092944,24,3.867096032737173,0.27167876315964345,0.42150312727667294,0
164,0.17261878897289082,0.085216465778656,0.0472096744230645,0.3130196142084279,24,3.828190702221265,0.2658099397853634,0.49366854144735633,0
165,0.25860191935815646,0.13803262960634063,0.0192770251124842,0.5052841658468876,24,3.7841089409001896,0.48600714073440343,0.533764907657817,1
166,0.2695477690728592,0.13800463528740026,0.008532404190497,0.5117511139341894,24,3.7791132808002055,0.5032187097436924,0.5119858189221272,1
167,0.3292744718336777,0.1564984421027571,0.0615715105788503,0.5738052472030845,24,3.8101618951841636,0.5122337366242342,0.47528264560335304,1
168,0.454743894812178,0.21510785268853616,0.0758843595589387,0.7404697879716883,24,3.853925536997614,0.6645854284127496,0.473030765541958,0
169,0.40497917853941184,0.22264085726121347,0.0354182137057278,0.7215541601295755,24,3.8613319510944097,0.6861359464238477,0.5497587754120709,0
170,0.36900441624109676,0.21969308716778352,0.0366695228015177,0.6726490288674493,24,3.837268142855802,0.6359795060659316,0.5953670945342899,0
171,0.28130872086354997,0.16520906096649798,0.0477606182345581,0.5034945572118409,24,3.8972831762126767,0.45573393897728276,0.5872873775805669,0
172,0.27125151046089935,0.1407166527552992,0.065088415697099,0.5010681618041817,24,3.828740787700886,0.4359797461070827,0.5187681812949144,0
173,0.2727446292908898,0.141670628824679,0.065088415697099,0.5034516528583981,24,3.828740787700886,0.4383632371612991,0.5194259157110049,0
174,0.2724343704757893,0.14467197086248645,0.0625379568724709,0.5099616330975127,24,3.8045337558452577,0.44742367622504187,0.5310342105874015,1
175,0.2749959583855322,0.14311765073823488,0.065088415697099,0.5070454878897411,24,3.828740787700886,0.44195707219264213,0.5204354695918485,0
176,0.2749959583855322,0.14311765073823488,0.065088415697099,0.5070454878897411,24,3.828740787700886,0.44195707219264213,0.5204354695918485,0
177,0.2749959583855322,0.14311765073823485,0.065088415697099,0.5070454878897411,24,3.828740787700886,0.44195707219264213,0.5204354695918484,0
178,0.2749959583855322,0.14311765073823488,0.065088415697099,0.5070454878897411,24,3.828740787700886,0.44195707219264213,0.5204354695918485,0
179,0.2749959583855322,0.14311765073823488,0.065088415697099,0.5070454878897411,24,3.828740787700886,0.44195707219264213,0.5204354695918485,0
180,0.24210454886380986,0.1431220457254249,0.0449123000852556,0.4580132726498409,24,3.8622956806981956,0.4131009725645853,0.5911580199425942,0
181,0.12983611617396157,0.0792238257842772,0.0222111919003779,0.2386410819141924,24,3.761458917660564,0.2164298900138145,0.6101832688689545,1
182,0.10836633077669977,0.05314892609782894,0.0267208180431457,0.1823293120903894,24,3.83939324577249,0.15560849404724372,0.49045608277858826,0
183,0.10890160196345507,0.05278785504156204,0.0267208180431457,0.1823547769376149,24,3.845816054328512,0.1556339588944692,0.48472983032220646,0
184,0.10890160196345507,0.05278785504156204,0.0267208180431457,0.1823547769376149,24,3.845816054328512,0.1556339588944692,0.48472983032220646,0
185,0.10890160196345507,0.05278785504156204,0.0267208180431457,0.1823547769376149,24,3.845816054328512,0.1556339588944692,0.48472983032220646,0
186,0.10141009669296557,0.05416821134307432,0.0237650741997273,0.1746120534914351,24,3.8849666147654016,0.15084697929170782,0.5341500808058274,0
187,0.057731837262525156,0.03610312136895709,0.0050719676673734,0.128329293544784,24,3.8529332841909096,0.1232573258774106,0.6253589541033422,0
188,0.11218882571295856,0.056791731251530454,0.0189445193518635,0.1992807222142366,24,3.6846600412426125,0.1803362028623731,0.5062155779830988,1
189,0.05834867428703835,0.02543706787459276,0.0170367377200603,0.1186087941689121,24,3.781744808119503,0.1015720564488518,0.43594937135089945,1
190,0.05859725916575345,0.03344767552045989,0.0082709329326488,0.1281305242369685,24,3.804210431384482,0.1198595913043197,0.570806143438327,1
191,0.13413897931381086,0.06559830426496499,0.04019186201351,0.250070233855461,24,3.8177125700748533,0.20987837184195102,0.4890323797044953,0
192,0.13811971102975348,0.06568699457536538,0.0403349989715037,0.2573581920024083,24,3.827959998670874,0.2170231930309046,0.47558016220592303,0
193,0.12693075197719964,0.0663422360077598,0.0374610079246832,0.2448994794906514,24,3.7754544065195574,0.2074384715659682,0.5226647993047165,1
194,0.1658435043197247,0.07830936374668543,0.0598296855698671,0.2955320097729853,24,3.7754544065195574,0.23570232420311824,0.47218830829644776,1
195,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
196,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
197,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
198,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
199,0.19982896915092765,0.08986078377259082,0.0688351978192616,0.3441262714219099,24,3.7742779068869683,0.27529107360264826,0.44968847186876293,1
200,0.1947772688680346,0.09091168957918662,0.0612279969247165,0.3443075065446082,24,3.754844067053765,0.2830795096198917,0.4667469161444145,1
201,0.2758820431904005,0.14760374049410868,0.0259406749955319,0.4767876390768993,24,3.600045051641519,0.45084696408136743,0.5350248199816314,1
202,0.26358154192010186,0.1419959963689224,0.0173485521719996,0.4539253907616966,24,3.704612772921468,0.436576838589697,0.5387175267832864,1
203,0.2830312191343472,0.14763258188159983,0.0278809278689419,0.4816694935335567,24,3.6069458050638876,0.4537885656646148,0.5216123589939479,1
